"n","seed","K","parameter","estimate","se"
25,9,2,"b_tc_1",-1043.96137110444,NA
25,9,2,"b_tc_2",-0.0345044012142548,NA
25,9,2,"b_hw_1",-44.3178121218557,NA
25,9,2,"b_hw_2",-0.046699257925026,NA
25,9,2,"b_ch_1",-5751.59334843322,NA
25,9,2,"b_ch_2",-0.8310503506629,NA
25,9,2,"delta_1",0,NA
25,9,2,"delta_2",0.512601204295783,NA
25,9,3,"b_tt_1",-1.51061304925229,NA
25,9,3,"b_tt_2",-0.233885229937666,NA
25,9,3,"b_tt_3",0.129951727125138,NA
25,9,3,"b_tc_1",-5.3849974399701,NA
25,9,3,"b_tc_2",-0.291287267499585,NA
25,9,3,"b_tc_3",0.965480371109484,NA
25,9,3,"b_hw_1",-0.0399475631050541,NA
25,9,3,"b_hw_2",-0.109688400335003,NA
25,9,3,"b_hw_3",0.0123873845583146,NA
25,9,3,"b_ch_1",-47.3540817330465,NA
25,9,3,"b_ch_2",-1.90012384649325,NA
25,9,3,"b_ch_3",0.0241280107342768,NA
25,9,3,"delta_1",0,NA
25,9,3,"delta_2",0.535132151543859,NA
25,9,3,"delta_3",-0.985858493813234,NA
25,9,4,"b_tt_1",-38.4118822202115,NA
25,9,4,"b_tt_2",-1.53587053628872,NA
25,9,4,"b_tt_3",-0.268088569369569,NA
25,9,4,"b_tt_4",0.126871705672173,NA
25,9,4,"b_tc_1",100.368284188722,NA
25,9,4,"b_tc_2",-5.46098808707908,NA
25,9,4,"b_tc_3",-0.476819328160798,NA
25,9,4,"b_tc_4",0.830784831177327,NA
25,9,4,"b_hw_1",-39.1478434225577,NA
25,9,4,"b_hw_2",-0.0407388623625469,NA
25,9,4,"b_hw_3",-0.114102308607323,NA
25,9,4,"b_hw_4",0.0131797594453502,NA
25,9,4,"b_ch_1",-723.732283258301,NA
25,9,4,"b_ch_2",-1669.26815478045,NA
25,9,4,"b_ch_3",-2.0496120125027,NA
25,9,4,"b_ch_4",0.0335024255965952,NA
25,9,4,"delta_1",0,NA
25,9,4,"delta_2",0.643397026391271,NA
25,9,4,"delta_3",0.868340918557882,NA
25,9,4,"delta_4",-0.644798824195873,NA
25,10,1,"b_tt_1",-0.0818363914803246,0.0249920712792766
25,10,1,"b_tc_1",-0.402557025703426,0.11890758725474
25,10,1,"b_hw_1",-0.0426969345944352,0.00775732916361145
25,10,1,"b_ch_1",-1.30763615620003,0.181796575720684
25,10,2,"b_tt_1",-0.128535397144435,0.0463755714297147
25,10,2,"b_tt_2",-0.122456348433467,0.0416035002221025
25,10,2,"b_tc_1",-0.786800401967371,0.259856540994182
25,10,2,"b_tc_2",-0.506635647803395,0.173624321397883
25,10,2,"b_hw_1",-0.0343021668250066,0.0132285178324806
25,10,2,"b_hw_2",-0.0580285532924273,0.0188951722680783
25,10,2,"b_ch_1",-0.102906656542623,0.647198293391465
25,10,2,"b_ch_2",-2.71109043939946,0.908779075819622
25,10,2,"delta_1",0,NA
25,10,2,"delta_2",0.566176839517575,0.860655528124114
25,10,3,"b_tt_1",-0.656672567580009,0.323196203960456
25,10,3,"b_tt_2",-0.225688072401263,0.135445818501793
25,10,3,"b_tt_3",-0.213739911014955,0.0710733375775543
25,10,3,"b_tc_1",-2.18870389369411,1.00809540316418
25,10,3,"b_tc_2",-0.287034653103504,0.573639265263362
25,10,3,"b_tc_3",-1.7947338487227,0.596896778207677
25,10,3,"b_hw_1",-0.0578135427411936,0.0244175750206984
25,10,3,"b_hw_2",-0.0320100574606776,0.0180823513271431
25,10,3,"b_hw_3",-0.104820652243161,0.0341617641204497
25,10,3,"b_ch_1",-25.1933987886919,16.458645584264
25,10,3,"b_ch_2",-0.479161305314334,0.355507931711825
25,10,3,"b_ch_3",-1.66777436700174,0.631157096135921
25,10,3,"delta_1",0,NA
25,10,3,"delta_2",-0.766397883727858,0.5909028532127
25,10,3,"delta_3",-0.0790776004115547,0.50204812448684
25,10,4,"b_tt_1",-277.393682355147,NA
25,10,4,"b_tt_2",-54.3477044131459,NA
25,10,4,"b_tt_3",-0.17205707222432,NA
25,10,4,"b_tt_4",-0.128315513480155,NA
25,10,4,"b_tc_1",-1259.64401615145,NA
25,10,4,"b_tc_2",-177.405120590182,NA
25,10,4,"b_tc_3",0.71976510794791,NA
25,10,4,"b_tc_4",-0.962635463578141,NA
25,10,4,"b_hw_1",-35.0796434037811,NA
25,10,4,"b_hw_2",-0.319155059386247,NA
25,10,4,"b_hw_3",-0.0334685119067858,NA
25,10,4,"b_hw_4",-0.0638770349295297,NA
25,10,4,"b_ch_1",-1686.78225233454,NA
25,10,4,"b_ch_2",-1976.96943437979,NA
25,10,4,"b_ch_3",-1.12196985840767,NA
25,10,4,"b_ch_4",-0.862125303191324,NA
25,10,4,"delta_1",0,NA
25,10,4,"delta_2",-0.521057227339817,NA
25,10,4,"delta_3",-1.45484390981909,NA
25,10,4,"delta_4",0.17335959025065,NA
25,11,1,"b_tt_1",-0.0272956055695311,0.0187956283727475
25,11,1,"b_tc_1",0.0771270391625188,0.0653575915272381
25,11,1,"b_hw_1",-0.04398406363646,0.00733803075272375
25,11,1,"b_ch_1",-0.761328056256695,0.152271263342305
25,11,2,"b_tt_1",-0.144324854506988,0.0455598289664037
25,11,2,"b_tt_2",0.00208138892441598,0.0466072167435308
25,11,2,"b_tc_1",-0.636734585174419,0.207674290942028
25,11,2,"b_tc_2",0.448609972358041,0.168411998088851
25,11,2,"b_hw_1",-0.0468940809233642,0.0118272484749071
25,11,2,"b_hw_2",-0.060327346791063,0.0187512242464216
25,11,2,"b_ch_1",-0.488216364973368,0.237298901739293
25,11,2,"b_ch_2",-1.90939384481259,0.550869851212303
25,11,2,"delta_1",0,NA
25,11,2,"delta_2",-0.196971074326994,0.541623775860331
25,11,3,"b_tt_1",-1.5972399740414,0.0349523216875853
25,11,3,"b_tt_2",-0.328997844098365,0.151252744407868
25,11,3,"b_tt_3",-0.0225101482433969,1.21169914653177
25,11,3,"b_tc_1",-6.12550445919332,0.112701085982276
25,11,3,"b_tc_2",-2.76828220038859,1.22964359146169
25,11,3,"b_tc_3",0.229697940075921,4.96484872250085
25,11,3,"b_hw_1",-0.291901245378881,0.0114828992473506
25,11,3,"b_hw_2",-0.135766825905232,0.0640184610045076
25,11,3,"b_hw_3",-0.0420629007451018,0.240225898522201
25,11,3,"b_ch_1",-9.32428032427688,0.257873740686729
25,11,3,"b_ch_2",0.344081427780965,0.77237231560631
25,11,3,"b_ch_3",-0.948607185960873,6.91740493387457
25,11,3,"delta_1",0,NA
25,11,3,"delta_2",-0.0521005143514242,0.632256738098546
25,11,3,"delta_3",0.94003572219663,0.578471611380906
25,11,4,"b_tt_1",-1.48306012825543,0.134193845155552
25,11,4,"b_tt_2",-0.965053610276284,0.0395259623452858
25,11,4,"b_tt_3",-0.311824146536639,1.10804062220402
25,11,4,"b_tt_4",-0.00400009517728148,0.648613391130246
25,11,4,"b_tc_1",-5.67654019454222,1.11074356350418
25,11,4,"b_tc_2",-5.45023957500713,0.140332864482046
25,11,4,"b_tc_3",-2.66274646721512,4.5649340005244
25,11,4,"b_tc_4",0.365308133972601,3.80887694985584
25,11,4,"b_hw_1",-0.271792055763061,0.0490111501032193
25,11,4,"b_hw_2",0.0343075670649567,0.0166658733870743
25,11,4,"b_hw_3",-0.120626722905882,0.220878748717456
25,11,4,"b_hw_4",-0.0595528291814066,0.0290084337494614
25,11,4,"b_ch_1",-8.62585151849715,0.688178840567981
25,11,4,"b_ch_2",1.11677830057698,0.397652591104109
25,11,4,"b_ch_3",0.30742436679217,6.39720547382826
25,11,4,"b_ch_4",-1.44694695481804,0.906008048520204
25,11,4,"delta_1",0,NA
25,11,4,"delta_2",-0.982769064833943,0.605729607694113
25,11,4,"delta_3",0.0558966027623241,0.713987395243739
25,11,4,"delta_4",0.798748721815491,0.870859363020028
25,12,1,"b_tt_1",-0.0441401726031461,0.0131035189502462
25,12,1,"b_tc_1",-0.120662815271349,0.0402305121602597
25,12,1,"b_hw_1",-0.0284257480843275,0.00698542988697654
25,12,1,"b_ch_1",-1.1880719206568,0.170988717189343
25,12,2,"b_tt_1",-0.0871895920486367,0.0248414683705704
25,12,2,"b_tt_2",-0.0786418587748349,0.026439826008462
25,12,2,"b_tc_1",-0.058462648046217,0.126535009731276
25,12,2,"b_tc_2",-0.517060556400802,0.0460238667977069
25,12,2,"b_hw_1",-0.0232305236608432,0.0134672690368658
25,12,2,"b_hw_2",-0.0498417322575897,0.0147538301410649
25,12,2,"b_ch_1",-0.434342568664593,0.420060503525675
25,12,2,"b_ch_2",-2.57652049864619,0.329078468921573
25,12,2,"delta_1",0,NA
25,12,2,"delta_2",0.937392668244399,0.513516836588722
25,12,3,"b_tt_1",-15.6923476016691,NA
25,12,3,"b_tt_2",-0.134070516366773,NA
25,12,3,"b_tt_3",-0.0423776711725463,NA
25,12,3,"b_tc_1",22.834455000577,NA
25,12,3,"b_tc_2",-0.316243752689964,NA
25,12,3,"b_tc_3",-0.334017200576224,NA
25,12,3,"b_hw_1",6.21531114418761,NA
25,12,3,"b_hw_2",-0.0796342893254055,NA
25,12,3,"b_hw_3",-0.018796086704115,NA
25,12,3,"b_ch_1",-160.047012832117,NA
25,12,3,"b_ch_2",-1643.86421258746,NA
25,12,3,"b_ch_3",-0.646687643193684,NA
25,12,3,"delta_1",0,NA
25,12,3,"delta_2",1.03983471329915,NA
25,12,3,"delta_3",0.361710941956388,NA
25,12,4,"b_tt_1",-15.2915282926886,NA
25,12,4,"b_tt_2",-0.462379159173385,NA
25,12,4,"b_tt_3",-0.0749346466189282,NA
25,12,4,"b_tt_4",0.0244750872921622,NA
25,12,4,"b_tc_1",22.4042071914552,NA
25,12,4,"b_tc_2",-0.674903451744913,NA
25,12,4,"b_tc_3",-0.702821141006419,NA
25,12,4,"b_tc_4",0.519432785946582,NA
25,12,4,"b_hw_1",6.18262344035547,NA
25,12,4,"b_hw_2",-0.251457961079636,NA
25,12,4,"b_hw_3",-0.0588528489272786,NA
25,12,4,"b_hw_4",-0.00761134830830437,NA
25,12,4,"b_ch_1",-154.638448686697,NA
25,12,4,"b_ch_2",-309.409573480856,NA
25,12,4,"b_ch_3",-2.52243069800846,NA
25,12,4,"b_ch_4",0.278734220113351,NA
25,12,4,"delta_1",0,NA
25,12,4,"delta_2",0.585868143371103,NA
25,12,4,"delta_3",0.862010854993417,NA
25,12,4,"delta_4",-0.652546052796993,NA
25,13,1,"b_tt_1",-0.0494456752472825,0.0144077781176237
25,13,1,"b_tc_1",-0.0354548864229755,0.044145466194802
25,13,1,"b_hw_1",-0.0350251497356803,0.00679128145009907
25,13,1,"b_ch_1",-1.07965843975889,0.159342679282927
25,13,2,"b_tt_1",-0.719932810094606,0.0175143973044123
25,13,2,"b_tt_2",-0.0453834662988171,0.337193558246061
25,13,2,"b_tc_1",-0.147505071865758,0.0587205730443
25,13,2,"b_tc_2",-0.0916463332394469,0.387707111951309
25,13,2,"b_hw_1",0.0955070002310142,0.00944383632369981
25,13,2,"b_hw_2",-0.0518499114210593,0.0568348772541441
25,13,2,"b_ch_1",-3.60676555194433,0.201593471006004
25,13,2,"b_ch_2",-1.36927092629938,1.68572014048557
25,13,2,"delta_1",0,NA
25,13,2,"delta_2",1.42811026959101,0.518158436955099
25,13,3,"b_tt_1",-13.1155861639553,NA
25,13,3,"b_tt_2",-0.0870922920073205,NA
25,13,3,"b_tt_3",-0.00294893644543519,NA
25,13,3,"b_tc_1",-57.9302089558217,NA
25,13,3,"b_tc_2",-0.19499308439121,NA
25,13,3,"b_tc_3",0.353160294877149,NA
25,13,3,"b_hw_1",-36.0499970416696,NA
25,13,3,"b_hw_2",-0.027031451175698,NA
25,13,3,"b_hw_3",-0.019050943845667,NA
25,13,3,"b_ch_1",-555.610000930708,NA
25,13,3,"b_ch_2",-1.91556439160613,NA
25,13,3,"b_ch_3",-0.0566536653472089,NA
25,13,3,"delta_1",0,NA
25,13,3,"delta_2",0.580190993240584,NA
25,13,3,"delta_3",-0.114187889088338,NA
25,13,4,"b_tt_1",-13.6415838751805,NA
25,13,4,"b_tt_2",-3.01427794563201,NA
25,13,4,"b_tt_3",-0.09153164670668,NA
25,13,4,"b_tt_4",-0.000979877521175056,NA
25,13,4,"b_tc_1",-59.3443301262144,NA
25,13,4,"b_tc_2",-11.5198763507147,NA
25,13,4,"b_tc_3",-0.155638510370118,NA
25,13,4,"b_tc_4",0.352717025639057,NA
25,13,4,"b_hw_1",-35.6157981695244,NA
25,13,4,"b_hw_2",-0.0285869797043083,NA
25,13,4,"b_hw_3",-0.0597495747930938,NA
25,13,4,"b_hw_4",-0.0186543139385466,NA
25,13,4,"b_ch_1",-561.120190883235,NA
25,13,4,"b_ch_2",-15.5796978604958,NA
25,13,4,"b_ch_3",-2.52014958908831,NA
25,13,4,"b_ch_4",-0.0658264280407401,NA
25,13,4,"delta_1",0,NA
25,13,4,"delta_2",-0.500986167773209,NA
25,13,4,"delta_3",0.331850363016634,NA
25,13,4,"delta_4",-0.0117222697127529,NA
25,14,1,"b_tt_1",-0.0493514997776102,0.0147704239367495
25,14,1,"b_tc_1",-0.118666887595804,0.0486558951109761
25,14,1,"b_hw_1",-0.0359910711712217,0.00705755041100334
25,14,1,"b_ch_1",-1.17371171594458,0.166224297113752
25,14,2,"b_tt_1",-0.0823367944250326,0.0227458055527126
25,14,2,"b_tt_2",-0.00646707140486234,0.0378780362976649
25,14,2,"b_tc_1",-0.158748799630029,0.0616404420545026
25,14,2,"b_tc_2",-0.228790061204141,0.200413866433635
25,14,2,"b_hw_1",-0.030038204027825,0.00933194080421115
25,14,2,"b_hw_2",-0.0795466535192054,0.0275336181205335
25,14,2,"b_ch_1",-0.530885138814494,0.215341705275425
25,14,2,"b_ch_2",-3.60209043701449,0.839605062155175
25,14,2,"delta_1",0,NA
25,14,2,"delta_2",-0.0385278298277453,0.445271432173781
25,14,3,"b_tt_1",-38.2407664922007,NA
25,14,3,"b_tt_2",-0.0903326486391147,NA
25,14,3,"b_tt_3",-0.00358937681180415,NA
25,14,3,"b_tc_1",-226.017516748503,NA
25,14,3,"b_tc_2",-0.149369520644527,NA
25,14,3,"b_tc_3",-0.113848405740221,NA
25,14,3,"b_hw_1",0.684391362460377,NA
25,14,3,"b_hw_2",-0.0528590244923474,NA
25,14,3,"b_hw_3",-0.0941796055848131,NA
25,14,3,"b_ch_1",-203.466397033024,NA
25,14,3,"b_ch_2",-0.692639581760588,NA
25,14,3,"b_ch_3",-3.48180263285631,NA
25,14,3,"delta_1",0,NA
25,14,3,"delta_2",0.554588057839802,NA
25,14,3,"delta_3",0.494590476506526,NA
25,14,4,"b_tt_1",-40.0394634195001,NA
25,14,4,"b_tt_2",-0.75703708656179,NA
25,14,4,"b_tt_3",-0.0636052716304241,NA
25,14,4,"b_tt_4",-0.00310308560094842,NA
25,14,4,"b_tc_1",-236.998306790316,NA
25,14,4,"b_tc_2",-1.60353430129635,NA
25,14,4,"b_tc_3",0.0527590198889163,NA
25,14,4,"b_tc_4",-0.131468231482542,NA
25,14,4,"b_hw_1",0.91292613587342,NA
25,14,4,"b_hw_2",-1.58454734452126,NA
25,14,4,"b_hw_3",-0.0661064057225119,NA
25,14,4,"b_hw_4",-0.0895093858669251,NA
25,14,4,"b_ch_1",-213.366981746877,NA
25,14,4,"b_ch_2",22.80271754013,NA
25,14,4,"b_ch_3",-1.14391074650992,NA
25,14,4,"b_ch_4",-3.52048927255567,NA
25,14,4,"delta_1",0,NA
25,14,4,"delta_2",-1.49458714933448,NA
25,14,4,"delta_3",0.505174606979921,NA
25,14,4,"delta_4",0.397012141835823,NA
25,15,1,"b_tt_1",-0.0595789021471892,0.0188326713858691
25,15,1,"b_tc_1",-0.16896885695182,0.0576065282890852
25,15,1,"b_hw_1",-0.0399183036949825,0.00717147269092438
25,15,1,"b_ch_1",-0.823417541209249,0.153337384195399
25,15,2,"b_tt_1",-0.126174576488682,0.0292120156809325
25,15,2,"b_tt_2",-0.10929027020113,0.0587361004154999
25,15,2,"b_tc_1",-1.61577576925314,0.0781868180184523
25,15,2,"b_tc_2",-0.238424243499573,0.500827657087442
25,15,2,"b_hw_1",-0.0731534385067265,0.0107688063092431
25,15,2,"b_hw_2",-0.0413067009502116,0.0232330738331088
25,15,2,"b_ch_1",-0.486429689389149,0.270820096058792
25,15,2,"b_ch_2",-1.19666803805341,0.519101550185703
25,15,2,"delta_1",0,NA
25,15,2,"delta_2",0.698599994008874,0.575565667049648
25,15,3,"b_tt_1",-16.3044718144836,NA
25,15,3,"b_tt_2",-0.158487302670159,NA
25,15,3,"b_tt_3",-0.146774812022984,NA
25,15,3,"b_tc_1",-30.2376021833943,NA
25,15,3,"b_tc_2",-0.381285241825193,NA
25,15,3,"b_tc_3",-1.83951220327117,NA
25,15,3,"b_hw_1",-28.8851236267281,NA
25,15,3,"b_hw_2",-0.0375280050102038,NA
25,15,3,"b_hw_3",-0.0749112146052303,NA
25,15,3,"b_ch_1",530.329436553413,NA
25,15,3,"b_ch_2",-1.31602164094752,NA
25,15,3,"b_ch_3",-1.05046678047509,NA
25,15,3,"delta_1",0,NA
25,15,3,"delta_2",1.98904136463789,NA
25,15,3,"delta_3",1.43789196077144,NA
25,15,4,"b_tt_1",-15.2790760161023,NA
25,15,4,"b_tt_2",-3.03668014780128,NA
25,15,4,"b_tt_3",-0.156367626074917,NA
25,15,4,"b_tt_4",-0.111399239666871,NA
25,15,4,"b_tc_1",-27.609578324993,NA
25,15,4,"b_tc_2",-7.88909953338444,NA
25,15,4,"b_tc_3",-1.45932890809363,NA
25,15,4,"b_tc_4",-0.255798540626209,NA
25,15,4,"b_hw_1",-25.9926416539884,NA
25,15,4,"b_hw_2",-0.311243913911749,NA
25,15,4,"b_hw_3",-0.0460543623988322,NA
25,15,4,"b_hw_4",-0.00394806620134572,NA
25,15,4,"b_ch_1",457.627517019861,NA
25,15,4,"b_ch_2",-5.53493753292896,NA
25,15,4,"b_ch_3",-1.08216150591376,NA
25,15,4,"b_ch_4",-0.556655373042213,NA
25,15,4,"delta_1",0,NA
25,15,4,"delta_2",1.41971038315261,NA
25,15,4,"delta_3",1.70204207952135,NA
25,15,4,"delta_4",0.637452973768325,NA
25,16,1,"b_tt_1",-0.0748936196367976,0.0251586192469091
25,16,1,"b_tc_1",-0.240608731080727,0.0965591084159392
25,16,1,"b_hw_1",-0.0439604401645472,0.00784712283898671
25,16,1,"b_ch_1",-1.42155888871536,0.204010987294016
25,16,2,"b_tt_1",-20.4895000858657,NA
25,16,2,"b_tt_2",-0.122254878266485,NA
25,16,2,"b_tc_1",-61.4255687799653,NA
25,16,2,"b_tc_2",-0.369308319537892,NA
25,16,2,"b_hw_1",-27.0744476748159,NA
25,16,2,"b_hw_2",-0.0295630735137551,NA
25,16,2,"b_ch_1",-70.6756890475773,NA
25,16,2,"b_ch_2",-1.49147035186335,NA
25,16,2,"delta_1",0,NA
25,16,2,"delta_2",0.971927840000717,NA
25,16,3,"b_tt_1",-0.475831836669678,0.183053168878187
25,16,3,"b_tt_2",-0.13152906586947,0.0639058335635886
25,16,3,"b_tt_3",-0.0446648541414283,0.0577588795484936
25,16,3,"b_tc_1",-3.31707651521835,1.21282488906116
25,16,3,"b_tc_2",-0.334472674191979,0.186107919966056
25,16,3,"b_tc_3",0.37150938676398,0.360150507791594
25,16,3,"b_hw_1",-0.0721173960994698,0.0270753280952379
25,16,3,"b_hw_2",-0.01041840681915,0.0191669606949733
25,16,3,"b_hw_3",-0.229661801172417,0.0828885134171696
25,16,3,"b_ch_1",-3.4712623115844,1.24634724759111
25,16,3,"b_ch_2",-1.03668624829173,0.527780178968707
25,16,3,"b_ch_3",-3.192673701002,1.26425667295533
25,16,3,"delta_1",0,NA
25,16,3,"delta_2",-0.857047131678844,0.832190504224403
25,16,3,"delta_3",-0.231178309576846,0.584281693431156
25,16,4,"b_tt_1",-0.77632016090288,NA
25,16,4,"b_tt_2",-0.367787716230254,NA
25,16,4,"b_tt_3",-0.17041711687803,NA
25,16,4,"b_tt_4",3.21634920980154,NA
25,16,4,"b_tc_1",-5.54877535394952,NA
25,16,4,"b_tc_2",-0.762026272192073,NA
25,16,4,"b_tc_3",-0.38825519612198,NA
25,16,4,"b_tc_4",55.2052252912038,NA
25,16,4,"b_hw_1",-0.112773077199597,NA
25,16,4,"b_hw_2",-0.278142301184965,NA
25,16,4,"b_hw_3",-0.00472163701337949,NA
25,16,4,"b_hw_4",-7.93730583944586,NA
25,16,4,"b_ch_1",-75.2280485564192,NA
25,16,4,"b_ch_2",-5.71970938025641,NA
25,16,4,"b_ch_3",-0.727754105446789,NA
25,16,4,"b_ch_4",-111.598408582984,NA
25,16,4,"delta_1",0,NA
25,16,4,"delta_2",0.070764452481229,NA
25,16,4,"delta_3",-0.651069465554081,NA
25,16,4,"delta_4",-1.08023558323537,NA
25,17,1,"b_tt_1",-0.0855877857217316,0.0249472575145157
25,17,1,"b_tc_1",-0.3204621719169,0.0828571359884258
25,17,1,"b_hw_1",-0.043178064548293,0.00759260136634797
25,17,1,"b_ch_1",-1.12902238838297,0.166686729353941
25,17,2,"b_tt_1",-0.0785836903222176,NA
25,17,2,"b_tt_2",1.30454356076601,NA
25,17,2,"b_tc_1",-0.382395893815037,NA
25,17,2,"b_tc_2",30.1933927520515,NA
25,17,2,"b_hw_1",-0.0425957208194717,NA
25,17,2,"b_hw_2",-3.46757931023141,NA
25,17,2,"b_ch_1",-1.40455366672701,NA
25,17,2,"b_ch_2",-16.7012760762919,NA
25,17,2,"delta_1",0,NA
25,17,2,"delta_2",-2.08909357046031,NA
25,17,3,"b_tt_1",-99.4328078471252,NA
25,17,3,"b_tt_2",-0.478012793134621,NA
25,17,3,"b_tt_3",0.0254395675807269,NA
25,17,3,"b_tc_1",-218.101278384335,NA
25,17,3,"b_tc_2",-4.33737812502069,NA
25,17,3,"b_tc_3",0.343354475494883,NA
25,17,3,"b_hw_1",-43.7500314726933,NA
25,17,3,"b_hw_2",-0.0968984059448837,NA
25,17,3,"b_hw_3",-0.0302232528562863,NA
25,17,3,"b_ch_1",-756.750685799199,NA
25,17,3,"b_ch_2",-6.76242805035816,NA
25,17,3,"b_ch_3",-0.384659690569439,NA
25,17,3,"delta_1",0,NA
25,17,3,"delta_2",0.608060405538833,NA
25,17,3,"delta_3",0.15261816798969,NA
25,17,4,"b_tt_1",-95.0713814586191,NA
25,17,4,"b_tt_2",-0.973570293193535,NA
25,17,4,"b_tt_3",-0.0387006004510233,NA
25,17,4,"b_tt_4",10.6334514217654,NA
25,17,4,"b_tc_1",-208.755581203091,NA
25,17,4,"b_tc_2",46.391024867987,NA
25,17,4,"b_tc_3",-0.0795387426026305,NA
25,17,4,"b_tc_4",-52.5273434557043,NA
25,17,4,"b_hw_1",-41.3239104051994,NA
25,17,4,"b_hw_2",-3.41323584355155,NA
25,17,4,"b_hw_3",-0.0371569155706862,NA
25,17,4,"b_hw_4",-2.11246894407151,NA
25,17,4,"b_ch_1",-2501.27516400231,NA
25,17,4,"b_ch_2",-49.8896617862787,NA
25,17,4,"b_ch_3",-0.706593642184384,NA
25,17,4,"b_ch_4",-133.933708026276,NA
25,17,4,"delta_1",0,NA
25,17,4,"delta_2",-1.2231256259915,NA
25,17,4,"delta_3",-0.18074486038837,NA
25,17,4,"delta_4",-0.582235013025619,NA
25,18,1,"b_tt_1",-0.0869849656853225,0.025493056107009
25,18,1,"b_tc_1",-0.257359380965391,0.0808752309798797
25,18,1,"b_hw_1",-0.024684539641011,0.00686306908342389
25,18,1,"b_ch_1",-1.25507345854966,0.177185544062348
25,18,2,"b_tt_1",-0.169201668642264,0.0384379036200231
25,18,2,"b_tt_2",-0.0893442002048258,0.0569518648017281
25,18,2,"b_tc_1",-0.56980502930776,0.0839516637722211
25,18,2,"b_tc_2",-0.250144330512593,0.225704794812939
25,18,2,"b_hw_1",0.00831037970247967,0.0214826103020182
25,18,2,"b_hw_2",-0.0744230249658703,0.0131515664900337
25,18,2,"b_ch_1",-0.746475647726347,0.433318093587154
25,18,2,"b_ch_2",-2.27427319699982,0.296047415514424
25,18,2,"delta_1",0,NA
25,18,2,"delta_2",0.4687229240925,0.560335784556645
25,18,3,"b_tt_1",-31.7003335069001,NA
25,18,3,"b_tt_2",-0.157138195942164,NA
25,18,3,"b_tt_3",-0.0831241063516283,NA
25,18,3,"b_tc_1",-197.893697778268,NA
25,18,3,"b_tc_2",-0.328156832052143,NA
25,18,3,"b_tc_3",-0.227169892359963,NA
25,18,3,"b_hw_1",-5.27259464066609,NA
25,18,3,"b_hw_2",0.0271222603118424,NA
25,18,3,"b_hw_3",-0.0728199443199258,NA
25,18,3,"b_ch_1",-185.705471544304,NA
25,18,3,"b_ch_2",-0.903526506780052,NA
25,18,3,"b_ch_3",-2.18559061277039,NA
25,18,3,"delta_1",0,NA
25,18,3,"delta_2",-0.191554754805607,NA
25,18,3,"delta_3",0.483439142539722,NA
25,18,4,"b_tt_1",-37.1450330936516,NA
25,18,4,"b_tt_2",-32.4432212083531,NA
25,18,4,"b_tt_3",-0.0956686369999782,NA
25,18,4,"b_tt_4",-0.0906129755904399,NA
25,18,4,"b_tc_1",-224.075970516976,NA
25,18,4,"b_tc_2",-0.519575086019524,NA
25,18,4,"b_tc_3",-0.277536619213391,NA
25,18,4,"b_tc_4",-0.230919882498623,NA
25,18,4,"b_hw_1",-5.83124650791655,NA
25,18,4,"b_hw_2",4.38751136893671,NA
25,18,4,"b_hw_3",0.0425720607810679,NA
25,18,4,"b_hw_4",-0.070972744878972,NA
25,18,4,"b_ch_1",-205.600652099276,NA
25,18,4,"b_ch_2",-161.638225356563,NA
25,18,4,"b_ch_3",-1.05172694357426,NA
25,18,4,"b_ch_4",-2.1583900134836,NA
25,18,4,"delta_1",0,NA
25,18,4,"delta_2",-0.930371391329877,NA
25,18,4,"delta_3",-1.10854502878981,NA
25,18,4,"delta_4",0.551619898523136,NA
25,19,1,"b_tt_1",-0.092249133302331,0.0219501382925744
25,19,1,"b_tc_1",-0.275374704098739,0.0830276853491678
25,19,1,"b_hw_1",-0.0413382174578029,0.00837936160384813
25,19,1,"b_ch_1",-1.68354885561811,0.22120669715916
25,19,2,"b_tt_1",-0.562620311467117,0.0257805784354712
25,19,2,"b_tt_2",-0.0360013381026372,0.204077735136611
25,19,2,"b_tc_1",-2.33893537888916,0.092029952429326
25,19,2,"b_tc_2",0.106675526476683,0.884515257139026
25,19,2,"b_hw_1",-0.0452635883217475,0.0153154352053564
25,19,2,"b_hw_2",-0.0610253333799698,0.022300754691723
25,19,2,"b_ch_1",-3.62187634648565,0.349637904151559
25,19,2,"b_ch_2",-1.52544813634339,1.02689267759891
25,19,2,"delta_1",0,NA
25,19,2,"delta_2",0.0875381486377474,0.475428526600758
25,19,3,"b_tt_1",-0.648415925843683,NA
25,19,3,"b_tt_2",-0.0258317776022517,NA
25,19,3,"b_tt_3",21.878976056446,NA
25,19,3,"b_tc_1",-2.16794361794309,NA
25,19,3,"b_tc_2",0.176751981814328,NA
25,19,3,"b_tc_3",-871.343433901689,NA
25,19,3,"b_hw_1",-0.110546081554057,NA
25,19,3,"b_hw_2",-0.0589385200591656,NA
25,19,3,"b_hw_3",-51.3279086044742,NA
25,19,3,"b_ch_1",-5.64075642386564,NA
25,19,3,"b_ch_2",-1.30736355175117,NA
25,19,3,"b_ch_3",-4856.00679571509,NA
25,19,3,"delta_1",0,NA
25,19,3,"delta_2",-0.167802248595001,NA
25,19,3,"delta_3",-1.48938010312051,NA
25,19,4,"b_tt_1",-16.7199799674078,NA
25,19,4,"b_tt_2",-1.67509361901389,NA
25,19,4,"b_tt_3",-0.728906651644096,NA
25,19,4,"b_tt_4",-0.0335190511044113,NA
